source_row,username,name,ig_handle,ig_url,original_category,original_industry,original_message_cleaned,message_english,age,years_of_experience_skills,skills_detailed,skill_category,source_skill_field,source_experience_field,scraped_at
223,thong.buna_,thong.buna_ thong.buna_ Hi,@thong.buna_,https://www.instagram.com/thong.buna_/,Designer,Desain & Kreatif,"Hi, I’m Thong buna, a creative enthusiast driven by a mission to empower and educate minds globally through visual storytelling. I specialize in the fundamentals of graphic design, photo editing, and video creation—turning complex ideas into engaging, impactful digital conten","Hi, I’m Thong buna, a creative enthusiast driven by a mission to empower and educate minds globally through visual storytelling. I specialize in the fundamentals of graphic design, photo editing, and video creation—turning complex ideas into engaging, impactful digital conten",Not mentioned,Not mentioned,"editing, graphic design, photo","Video & Motion, Creative & Design, Photography",editing,Tidak disebutkan,46190.43792491898
447,packwisnu,Hi,@packwisnu,https://www.instagram.com/packwisnu/,Freelancer,Desain & Kreatif,"Hi, I'm Wisnu A freelancer from Indonesia with a multidisciplinary background in creative production, finance, and operations. Mu Skills & Expertise: • Video Editing (CapCut): Reels, promo videos & social content cutting, transitions, pacing, captions, color grading for engagement. • Graphic Design","Hi, I'm Wisnu A freelancer from Indonesia with a multidisciplinary background in creative production, finance, and operations. Mu Skills & Expertise: • Video Editing (CapCut): Reels, promo videos & social content cutting, transitions, pacing, captions, color grading for engagement. • Graphic Design",Not mentioned,Not mentioned,"video editing, editing, graphic design, operations, finance","Video & Motion, Creative & Design, Project / Operations, Finance & Accounting","video editing, editing",Tidak disebutkan,46190.4382875
173,dark.sider24,dark.sider24 dark.sider24 hi,@dark.sider24,https://www.instagram.com/dark.sider24/,Lainnya,Digital Marketing,"hi, saya mahasiswa ilmu komunikasi semester 1, umur saya 26th di bulan ini, saya kerja sebagai driver ojol, saya bisa foto pake kamera profesional, bisa basic editing, bisa kerja kasar bisa kerja kotor, punya beberapa pengalaman kerja fnb, lapangan, maintenance fiber optic,","Hi, I am a first-semester Communication Science student. I am 26 this month. I work as an online motorcycle taxi driver. I can do photography using a professional camera, basic editing, manual labor/field work, and have several experiences in F&B.",26,Not mentioned,"editing, driver, foto, fnb","Video & Motion, Driving / Field Work, Photography, Food & Beverage",editing,26+ tahun,46190.43777902778
259,ivalrz,Hi,@ivalrz,https://www.instagram.com/ivalrz/,Freelancer,Desain & Kreatif,"Hi, I’m Ival, a video editor with 8 years of experience. Also able to do some VFX, motion graphics, and sound design. Have much portfolio related to beauty brand, product, event, etc My freelance rate start at $50/project regarding the scope of the project. Also you can check my profile or DM me and","Hi, I’m Ival, a video editor with 8 years of experience. Also able to do some VFX, motion graphics, and sound design. Have much portfolio related to beauty brand, product, event, etc My freelance rate start at $50/project regarding the scope of the project. Also you can check my profile or DM me and",Not mentioned,8 years,"motion graphic, motion graphics, editor, event","Video & Motion, Event & Production",motion graphic,8+ tahun,46190.43805768518
380,rezaahh24,Hi,@rezaahh24,https://www.instagram.com/rezaahh24/,Lainnya,Desain & Kreatif,"Hi, looking to captivate your audience without breaking the bank? I specialize in crafting stunning motion graphics and short videos tailored for product campaigns, bold event key visuals, and pubic display. Lets turn your vision into a visual masterpiece. Check my bio! 👋","Hi, looking to captivate your audience without breaking the bank? I specialize in crafting stunning motion graphics and short videos tailored for product campaigns, bold event key visuals, and pubic display. Lets turn your vision into a visual masterpiece. Check my bio! 👋",Not mentioned,Not mentioned,"motion graphic, motion graphics, event","Video & Motion, Event & Production",motion graphic,Tidak disebutkan,46190.43828746528
400,makromedia.visual,makromedia.visual,@makromedia.visual,https://www.instagram.com/makromedia.visual/,Agency,Desain & Kreatif,"🇮🇩 Greetings from Indonesia. . We are Makromedia Visual Creative, a visual production studio specializing in motion graphics and screen content for corporate events. . We create: ✅ Event Opening Bumpers ✅ Speaker Introductions ✅ Awarding Visuals ✅ Countdown & Tr","🇮🇩 Greetings from Indonesia. . We are Makromedia Visual Creative, a visual production studio specializing in motion graphics and screen content for corporate events. . We create: ✅ Event Opening Bumpers ✅ Speaker Introductions ✅ Awarding Visuals ✅ Countdown & Tr",Not mentioned,Not mentioned,"motion graphic, motion graphics, event","Video & Motion, Event & Production",motion graphic,Tidak disebutkan,46190.43828747685
333,muj1zat,Hi. I can do design,@muj1zat,https://www.instagram.com/muj1zat/,Designer,Desain & Kreatif,"Hi. I can do design, video editing, and everything you can think of related to creative. I also do marketing. On the side, i do esports , and art. Please do contact me for everything u need","Hi. I can do design, video editing, and everything you can think of related to creative. I also do marketing. On the side, i do esports , and art. Please do contact me for everything u need",Not mentioned,Not mentioned,"video editing, editing, marketing","Video & Motion, Marketing & Growth","video editing, editing",Tidak disebutkan,46190.43820586806
518,hazelnutkejuu,hazelnutkejuu hazelnutkejuu Hi,@hazelnutkejuu,https://www.instagram.com/hazelnutkejuu/,Designer,Teknologi,"Hi, I'm Hanzell Adriel Latumaerissa. I am graphic designer and video editor formerly worked for Bumilangit Entertainment and formerly do some editing stuffs in Andthrixs, local idol from Jakarta with 8 years experience in graphic designing and video editing. if you guys i","Hi, I'm Hanzell Adriel Latumaerissa. I am graphic designer and video editor formerly worked for Bumilangit Entertainment and formerly do some editing stuffs in Andthrixs, local idol from Jakarta with 8 years experience in graphic designing and video editing. if you guys i",Not mentioned,8 years,"video editing, editing, editor, graphic designer","Video & Motion, Other / Multidisciplinary","video editing, editing",8+ tahun,46190.43828753472
93,mhanifn_,mhanifn_,@mhanifn_,https://www.instagram.com/mhanifn_/,Lainnya,Desain & Kreatif,"I am Muhammad Hanif Nahara. As a professional photographer and videographer, I focus on producing exceptional visual content. From previously exhibiting my work internationally and winning numerous competitions, I have refined my ability to consistently deliver professional. DM me if you interested","I am Muhammad Hanif Nahara. As a professional photographer and videographer, I focus on producing exceptional visual content. From previously exhibiting my work internationally and winning numerous competitions, I have refined my ability to consistently deliver professional. DM me if you interested",Not mentioned,Not mentioned,"videographer, photographer, professional photographer","Video & Motion, Photography",Tidak terdeteksi,Tidak disebutkan,46190.43734570602
466,ismuptr,Hi,@ismuptr,https://www.instagram.com/ismuptr/,Developer,Desain & Kreatif,"Hi, I'm Ismu Putra, a creative content enthusiast specializing in video editing, videography, photography, and content planning. I enjoy developing ideas into compelling visual content, from the planning and shooting stages to the editing stage. For me, every piece of content has a story, and my goa","Hi, I'm Ismu Putra, a creative content enthusiast specializing in video editing, videography, photography, and content planning. I enjoy developing ideas into compelling visual content, from the planning and shooting stages to the editing stage. For me, every piece of content has a story, and my goa",Not mentioned,4+ years,"video editing, photography, videography, editing","Video & Motion, Photography","video editing, photography, videography, editing",4+ tahun,46190.43828751158
114,rajik_nich,My name is Raziq Fadhil Ghaniy,@rajik_nich,https://www.instagram.com/rajik_nich/,Designer,Teknologi,"My name is Raziq Fadhil Ghaniy, a passionate photographer and visual storyteller dedicated to capturing moments that matter. With a sharp eye for detail and a versatile approach, I specialize in a wide range of photography styles, including dynamic event documentation, striking portraits, and high-q","My name is Raziq Fadhil Ghaniy, a passionate photographer and visual storyteller dedicated to capturing moments that matter. With a sharp eye for detail and a versatile approach, I specialize in a wide range of photography styles, including dynamic event documentation, striking portraits, and high-q",Not mentioned,Not mentioned,"video editing, photography, videography, 3d, editing, agile, photographer, event","Video & Motion, Photography, 3D / Animation, Other / Multidisciplinary, Event & Production","video editing, photography, videography, 3d, editing, agile",Tidak disebutkan,46190.437468564814
224,rafpipp,Hi there im Tamam!,@rafpipp,https://www.instagram.com/rafpipp/,Designer,Desain & Kreatif,"Hi there im Tamam!, a 2nd-year high school student with a strong passion for visual storytelling and creative media. I specialize in graphic design, filmmaking, photography, and video editing. From creating cinematic short films to designing visuals and capturing moments through photography, I enjoy","Hi there im Tamam!, a 2nd-year high school student with a strong passion for visual storytelling and creative media. I specialize in graphic design, filmmaking, photography, and video editing. From creating cinematic short films to designing visuals and capturing moments through photography, I enjoy",Not mentioned,Not mentioned,"video editing, photography, editing, graphic design","Video & Motion, Photography, Creative & Design","video editing, photography, editing",Tidak disebutkan,46190.43795247685
